,accession,hit_id,hit_def,expect,score,positives,gaps
366,7881,gnl|BL_ORD_ID|7881,gi|7297995|gb|AAF53237.1| (AE003638) CG5092 gene product [Drosophila melanogaster],0.0,4207.0,1332,130
993,11771,gnl|BL_ORD_ID|11771,gi|7301980|gb|AAF57085.1| (AE003775) wts gene product [Drosophila melanogaster],1.44935e-14,189.0,107,55
1586,2688,gnl|BL_ORD_ID|2688,gi|10728189|gb|AAG22343.1| (AE003486) PhKgamma gene product [alt 2] [Drosophila melanogaster],4.83869e-15,189.0,127,41
1813,1177,gnl|BL_ORD_ID|1177,gi|7291178|gb|AAF46611.1| (AE003451) CG9806 gene product [Drosophila melanogaster],1.34978e-14,189.0,298,96
1581,7526,gnl|BL_ORD_ID|7526,gi|7297631|gb|AAF52883.1| (AE003628) bsk gene product [alt 1] [Drosophila melanogaster],2.74484e-15,188.0,146,78
378,11054,gnl|BL_ORD_ID|11054,gi|10726762|gb|AAF56372.2| (AE003750) MAP-kinase-phosphatase gene product [Drosophila melanogaster],2.08127e-15,188.0,84,43
683,3150,gnl|BL_ORD_ID|3150,gi|7293146|gb|AAF48530.1| (AE003500) Gbeta13F gene product [Drosophila melanogaster],1.38091e-15,188.0,141,30
1732,3346,gnl|BL_ORD_ID|3346,gi|7293348|gb|AAF48727.1| (AE003505) BcDNA:GH02833 gene product [Drosophila melanogaster],4.5437e-15,188.0,104,24
1580,7527,gnl|BL_ORD_ID|7527,gi|7297632|gb|AAF52884.1| (AE003628) bsk gene product [alt 2] [Drosophila melanogaster],2.74484e-15,188.0,146,78
1589,4583,gnl|BL_ORD_ID|4583,gi|7294537|gb|AAF49878.1| (AE003540) CG10967 gene product [Drosophila melanogaster],9.50056e-15,188.0,81,18
1588,13376,gnl|BL_ORD_ID|13376,gi|7303019|gb|AAF58089.1| (AE003808) Mlc-k gene product [alt 1] [Drosophila melanogaster],9.38304e-15,188.0,103,22
1590,3593,gnl|BL_ORD_ID|3593,gi|7293601|gb|AAF48973.1| (AE003512) CG14217 gene product [Drosophila melanogaster],1.04826e-14,188.0,83,14
1587,13377,gnl|BL_ORD_ID|13377,gi|7303020|gb|AAF58090.1| (AE003808) Mlc-k gene product [alt 2] [Drosophila melanogaster],9.38304e-15,188.0,103,22
84,10711,gnl|BL_ORD_ID|10711,gi|7300890|gb|AAF56031.1| (AE003739) CG6943 gene product [Drosophila melanogaster],1.12953e-14,188.0,82,9
997,2443,gnl|BL_ORD_ID|2443,gi|10727294|gb|AAF47839.2| (AE003480) Ack gene product [Drosophila melanogaster],1.88114e-14,188.0,108,17
677,3191,gnl|BL_ORD_ID|3191,gi|7293188|gb|AAF48571.1| (AE003501) katanin-80 gene product [Drosophila melanogaster],1.36682e-15,187.0,86,13
1577,7575,gnl|BL_ORD_ID|7575,gi|7297680|gb|AAF52932.1| (AE003628) cdc2 gene product [Drosophila melanogaster],1.99669e-15,187.0,122,38
995,2529,gnl|BL_ORD_ID|2529,gi|7292520|gb|AAF47923.1| (AE003481) Src64B gene product [alt 2] [Drosophila melanogaster],1.75774e-14,186.0,123,38
663,6723,gnl|BL_ORD_ID|6723,gi|7296695|gb|AAF51974.1| (AE003602) CG1109 gene product [Drosophila melanogaster],5.60612e-15,186.0,134,59
994,2530,gnl|BL_ORD_ID|2530,gi|7292519|gb|AAF47922.1| (AE003481) Src64B gene product [alt 1] [Drosophila melanogaster],1.75774e-14,186.0,123,38
996,1710,gnl|BL_ORD_ID|1710,gi|7291710|gb|AAF47132.1| (AE003462) CG18020 gene product [Drosophila melanogaster],1.84295e-14,186.0,104,17
1152,3111,gnl|BL_ORD_ID|3111,gi|7293109|gb|AAF48493.1| (AE003500) CG9281 gene product [Drosophila melanogaster],2.7491e-14,186.0,87,12
598,5619,gnl|BL_ORD_ID|5619,gi|7296245|gb|AAF51536.1| (AE003590) CG3436 gene product [alt 1] [Drosophila melanogaster],3.00174e-15,186.0,120,62
1592,4558,gnl|BL_ORD_ID|4558,gi|7294566|gb|AAF49906.1| (AE003541) CG10522 gene product [alt 1] [Drosophila melanogaster],1.65269e-14,186.0,100,27
1001,2644,gnl|BL_ORD_ID|2644,gi|7292636|gb|AAF48035.1| (AE003485) hop gene product [Drosophila melanogaster],3.69533e-14,185.0,110,29
1591,13479,gnl|BL_ORD_ID|13479,gi|7302913|gb|AAF57985.1| (AE003806) CG4945 gene product [Drosophila melanogaster],1.38207e-14,185.0,134,36
613,9139,gnl|BL_ORD_ID|9139,gi|7299285|gb|AAF54480.1| (AE003685) BcDNA:LD21537 gene product [Drosophila melanogaster],3.03251e-15,185.0,105,9
696,4640,gnl|BL_ORD_ID|4640,gi|7294479|gb|AAF49822.1| (AE003538) CG10724 gene product [Drosophila melanogaster],1.07982e-14,185.0,172,98
601,13668,gnl|BL_ORD_ID|13668,gi|7302720|gb|AAF57798.1| (AE003802) CG10931 gene product [Drosophila melanogaster],2.27535e-15,185.0,120,27
1224,10711,gnl|BL_ORD_ID|10711,gi|7300890|gb|AAF56031.1| (AE003739) CG6943 gene product [Drosophila melanogaster],5.10949e-14,185.0,83,20
1002,6263,gnl|BL_ORD_ID|6263,gi|7296346|gb|AAF51635.1| (AE003592) Pitslre gene product [Drosophila melanogaster],3.71268e-14,185.0,115,43
670,12770,gnl|BL_ORD_ID|12770,gi|7303631|gb|AAF58683.1| (AE003826) CG9062 gene product [Drosophila melanogaster],1.55127e-14,184.0,90,17
639,7938,gnl|BL_ORD_ID|7938,gi|7298053|gb|AAF53294.1| (AE003639) beta'Cop gene product [Drosophila melanogaster],1.77191e-14,184.0,87,11
936,4360,gnl|BL_ORD_ID|4360,gi|7294770|gb|AAF50105.1| (AE003546) JIL-1 gene product [Drosophila melanogaster],5.02313e-14,184.0,104,23
998,6219,gnl|BL_ORD_ID|6219,gi|7296300|gb|AAF51590.1| (AE003591) trbl gene product [Drosophila melanogaster],2.6547e-14,184.0,84,25
1004,1740,gnl|BL_ORD_ID|1740,gi|7291742|gb|AAF47163.1| (AE003463) gek gene product [Drosophila melanogaster],6.43992e-14,184.0,103,26
1003,13905,gnl|BL_ORD_ID|13905,gi|7302478|gb|AAF57562.1| (AE003796) Fak56D gene product [Drosophila melanogaster],5.05586e-14,184.0,124,39
1000,13479,gnl|BL_ORD_ID|13479,gi|7302913|gb|AAF57985.1| (AE003806) CG4945 gene product [Drosophila melanogaster],3.12413e-14,184.0,113,34
1005,10264,gnl|BL_ORD_ID|10264,gi|7300437|gb|AAF55594.1| (AE003723) CG7719 gene product [Drosophila melanogaster],6.48468e-14,183.0,80,10
1593,5360,gnl|BL_ORD_ID|5360,gi|7293735|gb|AAF49104.1| (AE003515) trc gene product [Drosophila melanogaster],2.15556e-14,183.0,101,46
1594,10161,gnl|BL_ORD_ID|10161,gi|7300329|gb|AAF55489.1| (AE003720) htl gene product [alt 1] [Drosophila melanogaster],3.42116e-14,183.0,110,39
1595,10160,gnl|BL_ORD_ID|10160,gi|7300330|gb|AAF55490.1| (AE003720) htl gene product [alt 2] [Drosophila melanogaster],3.42116e-14,183.0,110,39
697,13780,gnl|BL_ORD_ID|13780,gi|7302603|gb|AAF57684.1| (AE003799) Gbp gene product [Drosophila melanogaster],1.43387e-14,183.0,135,58
1735,5048,gnl|BL_ORD_ID|5048,gi|7294064|gb|AAF49419.1| (AE003526) Dbp73D gene product [Drosophila melanogaster],1.72758e-14,182.0,166,75
1734,739,gnl|BL_ORD_ID|739,gi|7290730|gb|AAF46176.1| (AE003438) CG14443 gene product [Drosophila melanogaster],1.03352e-14,182.0,147,28
658,10958,gnl|BL_ORD_ID|10958,gi|7301145|gb|AAF56278.1| (AE003747) CG6400 gene product [Drosophila melanogaster],3.4586e-14,182.0,139,59
614,9139,gnl|BL_ORD_ID|9139,gi|7299285|gb|AAF54480.1| (AE003685) BcDNA:LD21537 gene product [Drosophila melanogaster],9.11603e-15,182.0,138,50
136,10905,gnl|BL_ORD_ID|10905,gi|7301090|gb|AAF56224.1| (AE003746) Rox8 gene product [alt 1] [Drosophila melanogaster],1.32808e-14,181.0,92,11
703,10284,gnl|BL_ORD_ID|10284,gi|7300458|gb|AAF55614.1| (AE003724) CG5451 gene product [Drosophila melanogaster],2.39867e-14,181.0,120,24
138,10904,gnl|BL_ORD_ID|10904,gi|7301091|gb|AAF56225.1| (AE003746) Rox8 gene product [alt 2] [Drosophila melanogaster],1.32808e-14,181.0,92,11
1008,7271,gnl|BL_ORD_ID|7271,gi|10728663|gb|AAF52631.2| (AE003620) Btk29A gene product [Drosophila melanogaster],8.80037e-14,181.0,95,25
357,3346,gnl|BL_ORD_ID|3346,gi|7293348|gb|AAF48727.1| (AE003505) BcDNA:GH02833 gene product [Drosophila melanogaster],1.03641e-13,181.0,56,16
1010,13035,gnl|BL_ORD_ID|13035,gi|10727584|gb|AAG22275.1| (AE003819) PR2 gene product [alt 2] [Drosophila melanogaster],1.80507e-13,180.0,100,25
1009,13036,gnl|BL_ORD_ID|13036,gi|10727585|gb|AAF58423.2| (AE003819) PR2 gene product [alt 1] [Drosophila melanogaster],1.78687e-13,180.0,100,23
678,3191,gnl|BL_ORD_ID|3191,gi|7293188|gb|AAF48571.1| (AE003501) katanin-80 gene product [Drosophila melanogaster],9.32671e-15,180.0,94,43
1601,14107,gnl|BL_ORD_ID|14107,gi|10726323|gb|AAF59316.2| (AE003843) bt gene product [Drosophila melanogaster],1.17366e-13,180.0,112,37
1144,5321,gnl|BL_ORD_ID|5321,gi|7293774|gb|AAF49142.1| (AE003516) CG9330 gene product [Drosophila melanogaster],1.63473e-13,180.0,48,0
1011,4703,gnl|BL_ORD_ID|4703,gi|7294414|gb|AAF49759.1| (AE003536) btl gene product [Drosophila melanogaster],1.83372e-13,179.0,100,34
58,9605,gnl|BL_ORD_ID|9605,gi|7299759|gb|AAF54939.1| (AE003700) CG8863 gene product [alt 1] [Drosophila melanogaster],4.05737e-14,179.0,51,4
57,9606,gnl|BL_ORD_ID|9606,gi|7299760|gb|AAF54940.1| (AE003700) CG8863 gene product [alt 2] [Drosophila melanogaster],4.05737e-14,179.0,51,4
1013,14093,gnl|BL_ORD_ID|14093,gi|10726318|gb|AAF59329.2| (AE003843) Eph gene product [alt 1] [Drosophila melanogaster],2.1722e-13,179.0,104,19
700,8876,gnl|BL_ORD_ID|8876,gi|7299015|gb|AAF54217.1| (AE003678) CG9615 gene product [Drosophila melanogaster],1.75855e-14,179.0,68,4
227,3346,gnl|BL_ORD_ID|3346,gi|7293348|gb|AAF48727.1| (AE003505) BcDNA:GH02833 gene product [Drosophila melanogaster],5.90377e-14,179.0,48,6
420,6897,gnl|BL_ORD_ID|6897,gi|7296990|gb|AAF52261.1| (AE003610) Hel25E gene product [Drosophila melanogaster],8.82136e-14,178.0,169,82
636,5136,gnl|BL_ORD_ID|5136,gi|7293972|gb|AAF49331.1| (AE003523) CG6322 gene product [Drosophila melanogaster],7.24839e-14,178.0,110,59
241,5969,gnl|BL_ORD_ID|5969,gi|7295884|gb|AAF51184.1| (AE003581) CG3083 gene product [Drosophila melanogaster],2.66998e-16,178.0,78,7
635,5136,gnl|BL_ORD_ID|5136,gi|7293972|gb|AAF49331.1| (AE003523) CG6322 gene product [Drosophila melanogaster],6.13327e-14,178.0,82,9
1014,14094,gnl|BL_ORD_ID|14094,gi|10726319|gb|AAG22122.1| (AE003843) Eph gene product [alt 2] [Drosophila melanogaster],2.50898e-13,178.0,104,19
1600,2378,gnl|BL_ORD_ID|2378,gi|10727272|gb|AAG22238.1| (AE003478) Eip63E gene product [alt 1] [Drosophila melanogaster],9.12504e-14,178.0,153,41
1599,2379,gnl|BL_ORD_ID|2379,gi|7292375|gb|AAF47781.1| (AE003478) Eip63E gene product [alt 3] [Drosophila melanogaster],9.12504e-14,178.0,153,41
1598,2380,gnl|BL_ORD_ID|2380,gi|10727273|gb|AAG22239.1| (AE003478) Eip63E gene product [alt 2] [Drosophila melanogaster],9.12504e-14,178.0,153,41
1597,1710,gnl|BL_ORD_ID|1710,gi|7291710|gb|AAF47132.1| (AE003462) CG18020 gene product [Drosophila melanogaster],9.1018e-14,178.0,144,48
1243,1510,gnl|BL_ORD_ID|1510,gi|7291506|gb|AAF46931.1| (AE003459) CG3800 gene product [Drosophila melanogaster],1.78833e-17,177.0,59,11
140,13721,gnl|BL_ORD_ID|13721,gi|7302667|gb|AAF57747.1| (AE003800) pAbp gene product [alt 1] [Drosophila melanogaster],6.41984e-14,177.0,87,12
692,2117,gnl|BL_ORD_ID|2117,gi|7292123|gb|AAF47535.1| (AE003472) alphaCop gene product [alt 2] [Drosophila melanogaster],1.42708e-13,177.0,106,56
1017,7143,gnl|BL_ORD_ID|7143,gi|10728641|gb|AAF52504.2| (AE003617) ninaC gene product [alt 2] [Drosophila melanogaster],3.88305e-13,177.0,84,13
1602,3248,gnl|BL_ORD_ID|3248,gi|7293247|gb|AAF48629.1| (AE003502) mbt gene product [Drosophila melanogaster],1.54094e-13,177.0,72,17
321,5048,gnl|BL_ORD_ID|5048,gi|7294064|gb|AAF49419.1| (AE003526) Dbp73D gene product [Drosophila melanogaster],2.58036e-13,177.0,84,23
1603,10121,gnl|BL_ORD_ID|10121,gi|7300288|gb|AAF55450.1| (AE003718) CG7643 gene product [Drosophila melanogaster],1.56267e-13,177.0,102,35
687,2118,gnl|BL_ORD_ID|2118,gi|7292122|gb|AAF47534.1| (AE003472) alphaCop gene product [alt 1] [Drosophila melanogaster],1.42708e-13,177.0,106,56
1007,13483,gnl|BL_ORD_ID|13483,gi|7302908|gb|AAF57980.1| (AE003806) Cdk4/6 gene product [alt 1] [Drosophila melanogaster],7.50716e-14,177.0,81,14
1012,4268,gnl|BL_ORD_ID|4268,gi|10728012|gb|AAF50197.2| (AE003550) Cdk8 gene product [Drosophila melanogaster],1.84909e-13,177.0,101,40
144,13720,gnl|BL_ORD_ID|13720,gi|7302666|gb|AAF57746.1| (AE003800) pAbp gene product [alt 2] [Drosophila melanogaster],6.41984e-14,177.0,87,12
671,12770,gnl|BL_ORD_ID|12770,gi|7303631|gb|AAF58683.1| (AE003826) CG9062 gene product [Drosophila melanogaster],9.65337e-14,177.0,141,42
148,13719,gnl|BL_ORD_ID|13719,gi|7302665|gb|AAF57745.1| (AE003800) pAbp gene product [alt 3] [Drosophila melanogaster],6.41984e-14,177.0,87,12
1006,13484,gnl|BL_ORD_ID|13484,gi|7302909|gb|AAF57981.1| (AE003806) Cdk4/6 gene product [alt 2] [Drosophila melanogaster],7.50716e-14,177.0,81,14
1016,7144,gnl|BL_ORD_ID|7144,gi|7297241|gb|AAF52505.1| (AE003617) ninaC gene product [alt 1] [Drosophila melanogaster],3.54533e-13,177.0,84,13
709,4303,gnl|BL_ORD_ID|4303,gi|7294830|gb|AAF50162.1| (AE003549) CG6577 gene product [Drosophila melanogaster],1.7461e-13,176.0,129,61
1596,150,gnl|BL_ORD_ID|150,gi|7290147|gb|AAF45611.1| (AE003420) EG:8D8.5 gene product [Drosophila melanogaster],3.68817e-14,176.0,100,31
1533,9355,gnl|BL_ORD_ID|9355,gi|7299503|gb|AAF54691.1| (AE003692) blm gene product [Drosophila melanogaster],9.50164e-14,176.0,162,54
1604,7475,gnl|BL_ORD_ID|7475,gi|7297578|gb|AAF52832.1| (AE003626) CG4588 gene product [Drosophila melanogaster],2.09095e-13,176.0,95,24
706,1679,gnl|BL_ORD_ID|1679,gi|7291678|gb|AAF47100.1| (AE003462) CG2812 gene product [Drosophila melanogaster],5.59115e-14,176.0,107,44
679,3191,gnl|BL_ORD_ID|3191,gi|7293188|gb|AAF48571.1| (AE003501) katanin-80 gene product [Drosophila melanogaster],3.43905e-14,176.0,75,11
1700,5657,gnl|BL_ORD_ID|5657,gi|7296207|gb|AAF51499.1| (AE003589) RpP2 gene product [Drosophila melanogaster],4.30175e-18,176.0,70,6
1018,9026,gnl|BL_ORD_ID|9026,gi|7299169|gb|AAF54367.1| (AE003682) Fps85D gene product [alt 1] [Drosophila melanogaster],4.0477e-13,175.0,99,30
1019,2247,gnl|BL_ORD_ID|2247,gi|7292249|gb|AAF47658.1| (AE003475) CG16973 gene product [Drosophila melanogaster],5.43933e-13,175.0,96,27
1021,10380,gnl|BL_ORD_ID|10380,gi|7300559|gb|AAF55711.1| (AE003728) Pk92B gene product [Drosophila melanogaster],6.73534e-13,175.0,100,28
1020,13871,gnl|BL_ORD_ID|13871,gi|7302511|gb|AAF57595.1| (AE003796) CG7097 gene product [Drosophila melanogaster],5.6526e-13,175.0,67,1
1605,10057,gnl|BL_ORD_ID|10057,gi|7300224|gb|AAF55388.1| (AE003716) CG5169 gene product [Drosophila melanogaster],2.67132e-13,175.0,68,6
648,13783,gnl|BL_ORD_ID|13783,gi|7302600|gb|AAF57681.1| (AE003799) BcDNA:GH04922 gene product [Drosophila melanogaster],3.49128e-13,174.0,124,25
1147,2679,gnl|BL_ORD_ID|2679,gi|7292671|gb|AAF48069.1| (AE003486) CG1703 gene product [Drosophila melanogaster],1.09009e-12,174.0,55,3
1791,212,gnl|BL_ORD_ID|212,gi|7290209|gb|AAF45671.1| (AE003422) EG:131F2.2 gene product [Drosophila melanogaster],3.23135e-14,174.0,84,17
1015,1041,gnl|BL_ORD_ID|1041,gi|7291037|gb|AAF46475.1| (AE003446) Dsor1 gene product [Drosophila melanogaster],2.73091e-13,174.0,106,26
1733,3346,gnl|BL_ORD_ID|3346,gi|7293348|gb|AAF48727.1| (AE003505) BcDNA:GH02833 gene product [Drosophila melanogaster],2.19276e-13,174.0,45,0
710,4303,gnl|BL_ORD_ID|4303,gi|7294830|gb|AAF50162.1| (AE003549) CG6577 gene product [Drosophila melanogaster],3.59211e-13,173.0,73,12
1608,10601,gnl|BL_ORD_ID|10601,gi|7300778|gb|AAF55922.1| (AE003736) Caki gene product [Drosophila melanogaster],3.46092e-13,173.0,104,30
580,739,gnl|BL_ORD_ID|739,gi|7290730|gb|AAF46176.1| (AE003438) CG14443 gene product [Drosophila melanogaster],2.99036e-13,173.0,155,43
999,14079,gnl|BL_ORD_ID|14079,gi|7304312|gb|AAF59344.1| (AE003844) CaMKI gene product [alt 1] [Drosophila melanogaster],2.88331e-14,173.0,75,23
152,7117,gnl|BL_ORD_ID|7117,gi|7297213|gb|AAF52478.1| (AE003616) CG11266 gene product [Drosophila melanogaster],1.91731e-13,173.0,82,1
1022,9025,gnl|BL_ORD_ID|9025,gi|7299168|gb|AAF54366.1| (AE003682) Fps85D gene product [alt 2] [Drosophila melanogaster],8.52607e-13,173.0,99,30
379,5270,gnl|BL_ORD_ID|5270,gi|7293827|gb|AAF49193.1| (AE003518) CG14080 gene product [Drosophila melanogaster],6.30241e-14,173.0,75,21
713,532,gnl|BL_ORD_ID|532,gi|7290520|gb|AAF45973.1| (AE003431) fzr gene product [Drosophila melanogaster],3.04926e-13,172.0,120,16
85,12847,gnl|BL_ORD_ID|12847,gi|7303554|gb|AAF58608.1| (AE003824) Ef1alpha48D gene product [Drosophila melanogaster],4.99609e-13,172.0,114,53
1023,327,gnl|BL_ORD_ID|327,gi|7290313|gb|AAF45774.1| (AE003423) phl gene product [Drosophila melanogaster],1.24366e-12,172.0,101,24
1024,13420,gnl|BL_ORD_ID|13420,gi|7302973|gb|AAF58044.1| (AE003807) shark gene product [Drosophila melanogaster],1.28626e-12,172.0,99,22
1026,3712,gnl|BL_ORD_ID|3712,gi|10728130|gb|AAF50747.2| (AE003565) Myt1 gene product [Drosophila melanogaster],1.6363e-12,171.0,128,29
1610,4268,gnl|BL_ORD_ID|4268,gi|10728012|gb|AAF50197.2| (AE003550) Cdk8 gene product [Drosophila melanogaster],4.99499e-13,171.0,100,33
659,10958,gnl|BL_ORD_ID|10958,gi|7301145|gb|AAF56278.1| (AE003747) CG6400 gene product [Drosophila melanogaster],7.26798e-13,171.0,91,23
1606,13484,gnl|BL_ORD_ID|13484,gi|7302909|gb|AAF57981.1| (AE003806) Cdk4/6 gene product [alt 2] [Drosophila melanogaster],2.88035e-13,170.0,109,27
720,4824,gnl|BL_ORD_ID|4824,gi|7294287|gb|AAF49638.1| (AE003530) CG7275 gene product [Drosophila melanogaster],5.47763e-13,170.0,136,69
1027,11838,gnl|BL_ORD_ID|11838,gi|7302050|gb|AAF57152.1| (AE003778) Gprk2 gene product [Drosophila melanogaster],1.89941e-12,170.0,83,6
1607,13483,gnl|BL_ORD_ID|13483,gi|7302908|gb|AAF57980.1| (AE003806) Cdk4/6 gene product [alt 1] [Drosophila melanogaster],2.88035e-13,170.0,109,27
1025,12014,gnl|BL_ORD_ID|12014,gi|7302199|gb|AAF57295.1| (AE003784) Src42A gene product [Drosophila melanogaster],1.36993e-12,170.0,98,30
680,3191,gnl|BL_ORD_ID|3191,gi|7293188|gb|AAF48571.1| (AE003501) katanin-80 gene product [Drosophila melanogaster],1.93329e-13,170.0,74,2
228,3346,gnl|BL_ORD_ID|3346,gi|7293348|gb|AAF48727.1| (AE003505) BcDNA:GH02833 gene product [Drosophila melanogaster],8.38844e-13,170.0,115,35
665,10225,gnl|BL_ORD_ID|10225,gi|7300397|gb|AAF55555.1| (AE003722) CG12333 gene product [Drosophila melanogaster],7.67871e-13,169.0,90,18
717,5339,gnl|BL_ORD_ID|5339,gi|7293756|gb|AAF49124.1| (AE003516) Gbeta76C gene product [Drosophila melanogaster],3.74128e-13,169.0,131,32
1028,7528,gnl|BL_ORD_ID|7528,gi|7297633|gb|AAF52885.1| (AE003628) Ror gene product [Drosophila melanogaster],2.7401e-12,169.0,108,17
722,5754,gnl|BL_ORD_ID|5754,gi|7296108|gb|AAF51402.1| (AE003587) CG5105 gene product [Drosophila melanogaster],1.14757e-12,169.0,142,56
1609,14177,gnl|BL_ORD_ID|14177,gi|7289880|gb|AAF45480.1| (AE002612) CG17698 gene product [Drosophila melanogaster],4.98692e-13,169.0,115,18
1611,153,gnl|BL_ORD_ID|153,gi|7290150|gb|AAF45614.1| (AE003420) SNF1A gene product [Drosophila melanogaster],1.32579e-12,169.0,119,31
154,9634,gnl|BL_ORD_ID|9634,gi|7299788|gb|AAF54967.1| (AE003701) Hrb87F gene product [Drosophila melanogaster],2.90567e-13,169.0,85,12
1244,1510,gnl|BL_ORD_ID|1510,gi|7291506|gb|AAF46931.1| (AE003459) CG3800 gene product [Drosophila melanogaster],2.44191e-16,169.0,55,18
718,5339,gnl|BL_ORD_ID|5339,gi|7293756|gb|AAF49124.1| (AE003516) Gbeta76C gene product [Drosophila melanogaster],5.27986e-13,168.0,130,27
1561,5567,gnl|BL_ORD_ID|5567,gi|7295638|gb|AAF50945.1| (AE003574) S6kII gene product [Drosophila melanogaster],2.21178e-12,168.0,99,41
1614,13924,gnl|BL_ORD_ID|13924,gi|7302458|gb|AAF57543.1| (AE003795) CG11228 gene product [Drosophila melanogaster],1.51539e-12,168.0,91,22
693,2117,gnl|BL_ORD_ID|2117,gi|7292123|gb|AAF47535.1| (AE003472) alphaCop gene product [alt 2] [Drosophila melanogaster],1.77698e-12,168.0,124,41
688,2118,gnl|BL_ORD_ID|2118,gi|7292122|gb|AAF47534.1| (AE003472) alphaCop gene product [alt 1] [Drosophila melanogaster],1.77698e-12,168.0,124,41
1617,4703,gnl|BL_ORD_ID|4703,gi|7294414|gb|AAF49759.1| (AE003536) btl gene product [Drosophila melanogaster],2.50509e-12,168.0,101,49
726,12708,gnl|BL_ORD_ID|12708,gi|7303694|gb|AAF58744.1| (AE003828) CG12325 gene product [Drosophila melanogaster],1.87499e-12,167.0,138,74
1620,4360,gnl|BL_ORD_ID|4360,gi|7294770|gb|AAF50105.1| (AE003546) JIL-1 gene product [Drosophila melanogaster],3.24388e-12,167.0,125,35
1616,5427,gnl|BL_ORD_ID|5427,gi|7293666|gb|AAF49036.1| (AE003514) polo gene product [Drosophila melanogaster],2.29142e-12,167.0,80,15
1619,3491,gnl|BL_ORD_ID|3491,gi|7293496|gb|AAF48871.1| (AE003509) fu gene product [Drosophila melanogaster],2.92126e-12,167.0,94,23
1612,6915,gnl|BL_ORD_ID|6915,gi|7297009|gb|AAF52279.1| (AE003611) CG7236 gene product [Drosophila melanogaster],1.46723e-12,167.0,102,41
1031,10299,gnl|BL_ORD_ID|10299,gi|7300474|gb|AAF55630.1| (AE003724) cdi gene product [Drosophila melanogaster],5.07087e-12,167.0,90,15
416,12321,gnl|BL_ORD_ID|12321,gi|7304081|gb|AAF59119.1| (AE003838) BcDNA:GM05306 gene product [Drosophila melanogaster],4.55439e-12,166.0,54,8
1792,3812,gnl|BL_ORD_ID|3812,gi|7295335|gb|AAF50654.1| (AE003562) CG8368 gene product [Drosophila melanogaster],3.31906e-13,166.0,83,14
59,5761,gnl|BL_ORD_ID|5761,gi|7296101|gb|AAF51395.1| (AE003587) CG5001 gene product [Drosophila melanogaster],1.03864e-12,166.0,53,8
1622,7507,gnl|BL_ORD_ID|7507,gi|7297611|gb|AAF52864.1| (AE003627) CG4839 gene product [Drosophila melanogaster],4.37941e-12,166.0,122,32
666,10225,gnl|BL_ORD_ID|10225,gi|7300397|gb|AAF55555.1| (AE003722) CG12333 gene product [Drosophila melanogaster],1.93732e-12,166.0,114,58
56,6439,gnl|BL_ORD_ID|6439,gi|7296521|gb|AAF51806.1| (AE003596) CG7130 gene product [Drosophila melanogaster],3.76867e-14,166.0,55,4
1297,12607,gnl|BL_ORD_ID|12607,gi|7303797|gb|AAF58844.1| (AE003831) CG1381 gene product [Drosophila melanogaster],1.30783e-13,166.0,96,12
1248,4509,gnl|BL_ORD_ID|4509,gi|7294617|gb|AAF49956.1| (AE003542) CG5645 gene product [Drosophila melanogaster],3.47399e-12,166.0,165,54
380,4652,gnl|BL_ORD_ID|4652,gi|7294466|gb|AAF49810.1| (AE003537) CG10089 gene product [Drosophila melanogaster],8.91784e-13,166.0,73,22
242,1731,gnl|BL_ORD_ID|1731,gi|7291732|gb|AAF47154.1| (AE003462) RpL46 gene product [Drosophila melanogaster],3.55123e-18,166.0,45,0
1618,3506,gnl|BL_ORD_ID|3506,gi|7293512|gb|AAF48886.1| (AE003510) Bin4 gene product [Drosophila melanogaster],2.84262e-12,165.0,142,59
1032,3248,gnl|BL_ORD_ID|3248,gi|7293247|gb|AAF48629.1| (AE003502) mbt gene product [Drosophila melanogaster],6.7442e-12,165.0,77,15
1030,12600,gnl|BL_ORD_ID|12600,gi|7303804|gb|AAF58851.1| (AE003831) cdc2rk gene product [Drosophila melanogaster],3.27653e-12,165.0,90,17
421,739,gnl|BL_ORD_ID|739,gi|7290730|gb|AAF46176.1| (AE003438) CG14443 gene product [Drosophila melanogaster],3.43993e-12,165.0,156,72
1455,739,gnl|BL_ORD_ID|739,gi|7290730|gb|AAF46176.1| (AE003438) CG14443 gene product [Drosophila melanogaster],4.46226e-12,164.0,155,44
155,2829,gnl|BL_ORD_ID|2829,gi|10728220|gb|AAF48215.2| (AE003491) fne gene product [Drosophila melanogaster],1.14998e-12,164.0,114,54
